Cod_setor;Setor_Precoleta;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;V256;V257;V258;V259;V260;V261;V262;V263;V264;V265;V266;V267;V268;V269;V270;V271;V272;V273;V274;V275;V276;V277;V278;V279;V280;V281;V282;V283;V284;V285;V286;V287;V288;V289;V290;V291;V292;V293;V294;V295;V296;V297;V298;V299;V300;V301;V302;V303;V304;V305;V306;V307;V308;V309;V310;V311;V312;V313;V314;V315;V316;V317;V318;V319;V320;V321;V322;V323;V324;V325;V326;V327;V328;V329;V330;V331;V332;V333;V334;V335;V336;V337;V338;V339;V340;V341;V342;V343;V344;V345;V346;V347;V348;V349;V350;V351;V352;V353;V354;V355;V356;V357;V358;V359;V360;V361;V362;V363;V364;V365;V366;V367;V368;V369;V370;V371;V372;V373;V374;V375;V376;V377;V378;V379;V380;V381;V382;V383;V384;V385;V386;V387;V388;V389;V390;V391;V392;V393;V394;V395;V396;V397;V398;V399;V400;V401;V402;V403;V404;V405;V406;V407;V408;V409;V410;V411;V412;V413;V414;V415;V416;V417;V418;V419;V420;V421
510622405000014;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000015;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000016;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000018;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000019;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000020;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000021;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000022;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510622405000023;1;16;0;251;0;0;0;16;0;251;0;0;0;12;4;111;140;0;0;3;13;20;231;0;0;12;4;111;140;0;0;0;16;12;239;0;0;0;16;0;251;0;0;16;0;237;14;0;0;0;16;0;251;0;0;0;16;0;251;0;0;2;0;38;0;107;0;90;0;28;0;2;0;2;0;38;0;107;0;90;0;28;0;2;0;1;1;17;21;49;58;42;48;13;15;1;1;0;2;6;32;6;101;9;81;2;26;0;2;1;1;17;21;49;58;42;48;13;15;1;1;0;2;1;37;6;101;5;85;0;28;0;2;0;2;0;38;0;107;0;90;0;28;0;2;2;0;35;3;103;4;85;5;26;2;2;0;0;2;0;38;0;107;0;90;0;28;0;2;0;2;0;38;0;107;0;90;0;28;0;2;195;0;72;0;195;0;72;0;92;103;31;41;17;178;6;66;92;103;31;41;9;186;3;69;0;195;0;72;185;10;68;4;0;195;0;72;0;195;0;72
510622405000024;1;116;0;107;0;0;0;116;0;107;0;0;0;86;30;91;16;0;0;0;116;0;107;0;0;86;30;91;16;0;0;0;116;0;107;0;0;0;116;0;107;0;0;16;100;96;11;0;0;0;116;0;107;0;0;0;116;0;107;0;0;16;0;55;0;89;0;49;0;10;0;4;0;16;0;55;0;89;0;49;0;10;0;4;0;15;1;45;10;71;18;35;14;7;3;4;0;0;16;0;55;0;89;0;49;0;10;0;4;15;1;45;10;71;18;35;14;7;3;4;0;0;16;0;55;0;89;0;49;0;10;0;4;0;16;0;55;0;89;0;49;0;10;0;4;5;11;32;23;52;37;19;30;3;7;1;3;0;16;0;55;0;89;0;49;0;10;0;4;0;16;0;55;0;89;0;49;0;10;0;4;58;0;165;0;58;0;165;0;47;11;130;35;0;58;0;165;47;11;130;35;0;58;0;165;0;58;0;165;32;26;80;85;0;58;0;165;0;58;0;165
510622405000025;1;98;0;143;0;0;0;98;0;143;0;0;0;6;92;1;142;0;0;6;92;1;142;0;0;6;92;1;142;0;0;6;92;1;142;0;0;0;98;0;143;0;0;47;51;48;95;0;0;0;98;0;143;0;0;17;81;25;118;0;0;6;0;26;0;75;0;99;0;33;0;2;0;6;0;26;0;75;0;99;0;33;0;2;0;1;5;1;25;2;73;1;98;2;31;0;2;1;5;1;25;2;73;1;98;2;31;0;2;1;5;1;25;2;73;1;98;2;31;0;2;1;5;1;25;2;73;1;98;2;31;0;2;0;6;0;26;0;75;0;99;0;33;0;2;4;2;10;16;27;48;39;60;14;19;1;1;0;6;0;26;0;75;0;99;0;33;0;2;0;6;6;20;12;63;20;79;4;29;0;2;194;0;47;0;194;0;47;0;5;189;2;45;5;189;2;45;5;189;2;45;5;189;2;45;0;194;0;47;77;117;18;29;0;194;0;47;29;165;13;34
510622405000026;1;47;0;88;2;0;0;47;0;88;2;0;0;47;0;90;0;0;0;47;0;88;2;0;0;47;0;90;0;0;0;6;41;19;71;0;0;8;39;10;80;0;0;47;0;90;0;0;0;0;47;0;90;0;0;0;47;0;90;0;0;1;0;7;0;26;1;57;1;44;0;0;0;1;0;7;0;26;1;57;1;44;0;0;0;1;0;7;0;27;0;58;0;44;0;0;0;1;0;7;0;26;1;57;1;44;0;0;0;1;0;7;0;27;0;58;0;44;0;0;0;0;1;0;7;3;24;10;48;12;32;0;0;0;1;2;5;4;23;5;53;7;37;0;0;1;0;7;0;27;0;58;0;44;0;0;0;0;1;0;7;0;27;0;58;0;44;0;0;0;1;0;7;0;27;0;58;0;44;0;0;86;1;49;1;86;1;49;1;87;0;50;0;86;1;49;1;87;0;50;0;17;70;8;42;11;76;7;43;87;0;50;0;0;87;0;50;0;87;0;50
510622405000027;1;55;0;41;1;0;0;55;0;41;1;0;0;6;49;2;40;0;0;0;55;0;42;0;0;7;48;2;40;0;0;0;55;0;42;0;0;0;55;0;42;0;0;1;54;0;42;0;0;0;55;0;42;0;0;4;51;1;41;0;0;1;0;4;0;16;0;25;1;50;0;0;0;1;0;4;0;16;0;25;1;50;0;0;0;0;1;1;3;1;15;1;25;5;45;0;0;0;1;0;4;0;16;0;26;0;50;0;0;0;1;1;3;1;15;2;24;5;45;0;0;0;1;0;4;0;16;0;26;0;50;0;0;0;1;0;4;0;16;0;26;0;50;0;0;0;1;0;4;0;16;1;25;0;50;0;0;0;1;0;4;0;16;0;26;0;50;0;0;0;1;1;3;0;16;0;26;4;46;0;0;79;0;17;1;79;0;17;1;8;71;0;18;0;79;0;18;9;70;0;18;0;79;0;18;0;79;0;18;1;78;0;18;0;79;0;18;5;74;0;18
510622405000028;1;113;16;42;0;0;0;126;3;42;0;0;0;60;69;16;26;0;0;52;77;11;31;0;0;60;69;16;26;0;0;2;127;0;42;0;0;6;123;4;38;0;0;82;47;22;20;0;0;0;129;0;42;0;0;0;129;0;42;0;0;0;0;2;0;8;0;34;1;105;14;6;1;0;0;2;0;7;1;33;2;119;0;7;0;0;0;0;2;2;6;16;19;54;65;4;3;0;0;0;2;2;6;11;24;46;73;4;3;0;0;0;2;2;6;16;19;54;65;4;3;0;0;0;2;0;8;0;35;2;117;0;7;0;0;0;2;0;8;2;33;4;115;4;3;0;0;1;1;2;6;22;13;74;45;5;2;0;0;0;2;0;8;0;35;0;119;0;7;0;0;0;2;0;8;0;35;0;119;0;7;106;10;49;6;114;2;54;1;52;64;24;31;40;76;23;32;52;64;24;31;0;116;2;53;9;107;1;54;71;45;33;22;0;116;0;55;0;116;0;55
510622405000029;1;51;0;50;0;0;0;51;0;50;0;0;0;51;0;50;0;0;0;35;16;37;13;0;0;51;0;50;0;0;0;7;44;3;47;0;0;7;44;19;31;0;0;51;0;50;0;0;0;0;51;0;50;0;0;0;51;0;50;0;0;5;0;11;0;24;0;29;0;27;0;5;0;5;0;11;0;24;0;29;0;27;0;5;0;5;0;11;0;24;0;29;0;27;0;5;0;5;0;8;3;16;8;18;11;22;5;3;2;5;0;11;0;24;0;29;0;27;0;5;0;0;5;1;10;0;24;4;25;5;22;0;5;2;3;0;11;7;17;7;22;9;18;1;4;5;0;11;0;24;0;29;0;27;0;5;0;0;5;0;11;0;24;0;29;0;27;0;5;0;5;0;11;0;24;0;29;0;27;0;5;26;0;75;0;26;0;75;0;26;0;75;0;20;6;52;23;26;0;75;0;2;24;8;67;8;18;18;57;26;0;75;0;0;26;0;75;0;26;0;75
510622405000030;1;102;0;157;0;1;0;102;0;157;0;1;0;102;0;157;0;1;0;99;3;154;3;1;0;102;0;157;0;1;0;85;17;125;32;1;0;8;94;6;151;0;1;102;0;154;3;1;0;0;102;0;157;0;1;0;102;0;157;0;1;2;0;14;0;40;0;91;0;110;0;3;0;2;0;14;0;40;0;91;0;110;0;3;0;2;0;14;0;40;0;91;0;110;0;3;0;2;0;14;0;38;2;90;1;108;2;2;1;2;0;14;0;40;0;91;0;110;0;3;0;1;1;11;3;33;7;72;19;91;19;3;0;0;2;2;12;0;40;3;88;9;101;0;3;2;0;14;0;39;1;90;1;109;1;3;0;0;2;0;14;0;40;0;91;0;110;0;3;0;2;0;14;0;40;0;91;0;110;0;3;221;0;39;0;221;0;39;0;221;0;39;0;216;5;38;1;221;0;39;0;181;40;30;9;10;211;4;35;219;2;38;1;0;221;0;39;0;221;0;39
510622405000031;1;111;0;82;0;0;0;111;0;82;0;0;0;39;72;23;59;0;0;19;92;11;71;0;0;33;78;20;62;0;0;20;91;15;67;0;0;0;111;0;82;0;0;30;81;14;68;0;0;0;111;0;82;0;0;0;111;0;82;0;0;4;0;19;0;56;0;60;0;48;0;6;0;4;0;19;0;56;0;60;0;48;0;6;0;2;2;0;19;12;44;22;38;26;22;0;6;1;3;0;19;5;51;9;51;15;33;0;6;2;2;0;19;10;46;17;43;24;24;0;6;1;3;0;19;6;50;10;50;18;30;0;6;0;4;0;19;0;56;0;60;0;48;0;6;1;3;3;16;9;47;13;47;17;31;1;5;0;4;0;19;0;56;0;60;0;48;0;6;0;4;0;19;0;56;0;60;0;48;0;6;91;0;102;0;91;0;102;0;38;53;24;78;20;71;10;92;33;58;20;82;21;70;14;88;0;91;0;102;27;64;17;85;0;91;0;102;0;91;0;102
510622405000032;1;2;0;6;0;0;0;2;0;6;0;0;0;0;2;0;6;0;0;0;2;0;6;0;0;0;2;0;6;0;0;0;2;0;6;0;0;0;2;0;6;0;0;0;2;0;6;0;0;0;2;0;6;0;0;0;2;0;6;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;3;0;3;0;2;0;0;7;0;1;0;7;0;1;0;0;7;0;1;0;7;0;1;0;7;0;1;0;7;0;1;0;7;0;1;0;7;0;1;0;7;0;1;0;7;0;1
510622405000033;1;135;0;160;0;1;0;135;0;160;0;1;0;0;135;0;160;0;1;0;135;0;160;0;1;0;135;0;160;0;1;0;135;0;160;0;1;0;135;0;160;0;1;0;135;0;160;0;1;0;135;0;160;0;1;18;117;39;121;0;1;2;0;25;0;81;0;101;0;84;0;3;0;2;0;25;0;81;0;101;0;84;0;3;0;0;2;0;25;0;81;0;101;0;84;0;3;0;2;0;25;0;81;0;101;0;84;0;3;0;2;0;25;0;81;0;101;0;84;0;3;0;2;0;25;0;81;0;101;0;84;0;3;0;2;0;25;0;81;0;101;0;84;0;3;0;2;0;25;0;81;0;101;0;84;0;3;0;2;0;25;0;81;0;101;0;84;0;3;0;2;2;23;18;63;22;79;14;70;1;2;207;0;89;0;207;0;89;0;0;207;0;89;0;207;0;89;0;207;0;89;0;207;0;89;0;207;0;89;0;207;0;89;0;207;0;89;40;167;17;72
510622405000034;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
510622405000035;1;0;0;0;7;0;1;0;0;6;1;1;0;0;0;0;7;0;1;0;0;0;7;0;1;0;0;0;7;0;1;0;0;0;7;0;1;0;0;0;7;0;1;0;0;0;7;0;1;0;0;0;7;0;1;0;0;0;7;0;1;0;0;0;1;0;5;0;2;0;0;0;0;0;0;1;0;5;0;1;1;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;0;0;1;0;5;0;2;0;0;0;0;0;6;0;2;6;0;1;1;0;6;0;2;0;6;0;2;0;6;0;2;0;6;0;2;0;6;0;2;0;6;0;2;0;6;0;2;0;6;0;2
510622405000036;1;11;0;28;0;0;0;11;0;28;0;0;0;11;0;28;0;0;0;11;0;28;0;0;0;11;0;28;0;0;0;1;10;1;27;0;0;0;11;0;28;0;0;11;0;28;0;0;0;0;11;0;28;0;0;0;11;0;28;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;0;1;5;1;18;0;14;0;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;0;0;6;0;19;0;14;0;0;0;0;0;0;0;6;0;19;0;14;0;0;31;0;8;0;31;0;8;0;31;0;8;0;31;0;8;0;31;0;8;0;2;29;0;8;0;31;0;8;31;0;8;0;0;31;0;8;0;31;0;8
510622405000037;1;33;0;111;0;0;0;33;0;111;0;0;0;33;0;111;0;0;0;32;1;108;3;0;0;33;0;111;0;0;0;1;32;13;98;0;0;2;31;3;108;0;0;33;0;111;0;0;0;0;33;0;111;0;0;0;33;0;111;0;0;3;0;6;0;36;0;53;0;40;0;6;0;3;0;6;0;36;0;53;0;40;0;6;0;3;0;6;0;36;0;53;0;40;0;6;0;3;0;6;0;36;0;52;1;38;2;5;1;3;0;6;0;36;0;53;0;40;0;6;0;1;2;2;4;4;32;6;47;1;39;0;6;0;3;0;6;0;36;1;52;3;37;1;5;3;0;6;0;36;0;53;0;40;0;6;0;0;3;0;6;0;36;0;53;0;40;0;6;0;3;0;6;0;36;0;53;0;40;0;6;41;0;103;0;41;0;103;0;41;0;103;0;40;1;100;3;41;0;103;0;3;38;11;92;4;37;1;102;41;0;103;0;0;41;0;103;0;41;0;103
510622405000038;1;0;0;131;0;0;0;0;0;131;0;0;0;0;0;131;0;0;0;0;0;92;39;0;0;0;0;131;0;0;0;0;0;58;73;0;0;0;0;53;78;0;0;0;0;131;0;0;0;0;0;0;131;0;0;0;0;0;131;0;0;1;0;4;0;19;0;32;0;75;0;0;0;1;0;4;0;19;0;32;0;75;0;0;0;1;0;4;0;19;0;32;0;75;0;0;0;1;0;3;1;11;8;18;14;59;16;0;0;1;0;4;0;19;0;32;0;75;0;0;0;1;0;2;2;7;12;11;21;37;38;0;0;1;0;3;1;7;12;9;23;33;42;0;0;1;0;4;0;19;0;32;0;75;0;0;0;0;1;0;4;0;19;0;32;0;75;0;0;0;1;0;4;0;19;0;32;0;75;0;0;113;0;18;0;113;0;18;0;113;0;18;0;78;35;14;4;113;0;18;0;53;60;5;13;46;67;7;11;113;0;18;0;0;113;0;18;0;113;0;18
510622405000039;1;77;0;140;0;0;0;77;0;140;0;0;0;77;0;140;0;0;0;76;1;129;11;0;0;77;0;140;0;0;0;29;48;43;97;0;0;4;73;2;138;0;0;77;0;140;0;0;0;0;77;0;140;0;0;0;77;0;140;0;0;0;0;6;0;41;0;78;0;87;0;5;0;0;0;6;0;41;0;78;0;87;0;5;0;0;0;6;0;41;0;78;0;87;0;5;0;0;0;6;0;39;2;73;5;83;4;4;1;0;0;6;0;41;0;78;0;87;0;5;0;0;0;2;4;14;27;26;52;29;58;1;4;0;0;0;6;1;40;2;76;3;84;0;5;0;0;6;0;41;0;78;0;87;0;5;0;0;0;0;6;0;41;0;78;0;87;0;5;0;0;0;6;0;41;0;78;0;87;0;5;74;0;143;0;74;0;143;0;74;0;143;0;71;3;134;9;74;0;143;0;25;49;47;96;2;72;4;139;74;0;143;0;0;74;0;143;0;74;0;143
510622405000040;1;41;0;183;0;0;0;41;0;183;0;0;0;0;41;0;183;0;0;0;41;0;183;0;0;0;41;0;183;0;0;0;41;0;183;0;0;0;41;0;183;0;0;24;17;101;82;0;0;0;41;0;183;0;0;0;41;0;183;0;0;4;0;30;0;71;0;81;0;26;0;12;0;4;0;30;0;71;0;81;0;26;0;12;0;0;4;0;30;0;71;0;81;0;26;0;12;0;4;0;30;0;71;0;81;0;26;0;12;0;4;0;30;0;71;0;81;0;26;0;12;0;4;0;30;0;71;0;81;0;26;0;12;0;4;0;30;0;71;0;81;0;26;0;12;2;2;18;12;41;30;44;37;14;12;6;6;0;4;0;30;0;71;0;81;0;26;0;12;0;4;0;30;0;71;0;81;0;26;0;12;120;0;104;0;120;0;104;0;0;120;0;104;0;120;0;104;0;120;0;104;0;120;0;104;0;120;0;104;67;53;58;46;0;120;0;104;0;120;0;104
510622405000041;1;61;0;153;0;0;0;61;0;153;0;0;0;59;2;145;8;0;0;58;3;144;9;0;0;59;2;145;8;0;0;17;44;66;87;0;0;4;57;15;138;0;0;61;0;153;0;0;0;0;61;0;153;0;0;3;58;17;136;0;0;0;0;6;0;31;0;62;0;113;0;2;0;0;0;6;0;31;0;62;0;113;0;2;0;0;0;6;0;29;2;60;2;107;6;2;0;0;0;6;0;28;3;59;3;107;6;2;0;0;0;6;0;29;2;60;2;107;6;2;0;0;0;2;4;16;15;27;35;38;75;0;2;0;0;0;6;3;28;4;58;12;101;0;2;0;0;6;0;31;0;62;0;113;0;2;0;0;0;0;6;0;31;0;62;0;113;0;2;0;0;1;5;7;24;10;52;2;111;0;2;168;0;46;0;168;0;46;0;159;9;45;1;157;11;45;1;159;9;45;1;66;102;17;29;15;153;4;42;168;0;46;0;0;168;0;46;16;152;4;42
510622405000042;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
